#        spin 1         spin 2         distance       C12 [rad/s]
   -5   25   13   31    7    3   4.1472882707E+001   1.3803483977E-001
   -5   25   13   13    7   17   2.5768197453E+001   6.4666894021E-001
   -5   25   13   -1   17    9   9.7979589711E+000   6.3399326324E+000
   -5   25   13  -21    1   25   3.1240998704E+001   2.1801975330E-001
   -5   25   13   -9   21   13   5.6568542495E+000   6.5886512615E+001
   -5   25   13    1    5   23   2.3151673806E+001   4.2317647544E-001
   -5   25   13   21   17    3   2.8982753492E+001   3.1493217535E-001
   -5   25   13  -12   14   18   1.3964240044E+001   2.6953564437E+000
   -5   25   13  -30    4    2   3.4452866354E+001   2.0245192131E-001
   -5   25   13  -13    1    5   2.6532998323E+001   4.6436534505E-001
   -5   25   13   22    6   24   3.4799425283E+001   1.9817870343E-001
   -5   25   13   -5    9   25   2.0000000000E+001  -1.1926732764E-001
   -5   25   13   -1    7    7   1.9390719430E+001   1.1659681039E+000
   -5   25   13   -1   17   25   1.4966629547E+001  -3.3034274821E+000
   -5   25   13   -7   11   13   1.4142135624E+001   4.2167368074E+000
   -5   25   13   14   28   10   1.9467922334E+001   1.5012953066E+000
   -5   25   13   -4   20   24   1.2124355653E+001  -9.8329063439E+000
   -5   25   13    7    7    3   2.3832750576E+001   4.1570518663E-001
   -5   25   13   -5   11   11   1.4142135624E+001   3.9637325989E+000
   -5   25   13   13   27   13   1.8110770276E+001   2.0077550308E+000
   -5   25   13   23   19   15   2.8705400189E+001   4.9688912104E-001
   -5   25   13    5   11   21   1.8973665961E+001   8.1484408656E-001
   -5   25   13  -12   16   16   1.1789826123E+001   5.8641154295E+000
   -5   25   13   -7   13   23   1.5748015748E+001  -6.4031788125E-001
   -5   25   13   13   21   15   1.8547236991E+001   1.8041118771E+000
   -5   25   13    1   17   11   1.0198039027E+001   9.9477753130E+000
   -5   25   13  -13   25   17   8.9442719100E+000   6.6672463024E+000
   -5   25   13  -10   14   32   2.2516660498E+001  -1.1869271756E+000
   -5   25   13   11    7    7   2.4819347292E+001   6.4332943143E-001
   -5   25   13  -11   35    1   1.6733200531E+001  -1.3818789392E+000
   -5   25   13    1   27    1   1.3564659966E+001  -6.4406338713E+000
   -5   25   13   24   12   16   3.1921779399E+001   3.5694203925E-001
   -5   25   13   17    7   17   2.8705400189E+001   4.7485955410E-001
   -5   25   13   11   23    7   1.7204650534E+001   1.4874763176E+000
   -5   25   13   -1   15    3   1.4696938457E+001  -1.4610544338E+000
   -5   25   13   -7    1   19   2.4819347292E+001   6.4332943143E-001
   -5   25   13  -17   11   27   2.3151673806E+001  -9.3242274250E-002
   -5   25   13  -20    6   18   2.4718414189E+001   6.9276071604E-001
   -5   25   13   19   23   15   2.4166091947E+001   8.2772371704E-001
   -5   25   13   -5   19    7   8.4852813742E+000  -9.7609648318E+000
   -5   25   13  -18    0   26   3.1032241298E+001   1.8898207501E-001
   -5   25   13    7   13   25   2.0784609691E+001   0.0000000000E+000
   -5   25   13   -7   13   19   1.3564659966E+001   1.9737426380E+000
   -5   25   13   15    7   11   2.6981475126E+001   5.9718111094E-001
   -5   25   13  -13   23    3   1.2961481397E+001  -4.3035040423E+000
